dataset,method,hyperparam,val_split,run_idx,file,accuracy,precision_macro,recall_macro,f1_macro,fpr_macro,n_samples
cifar10,Ising,0.1,val0.895,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run8.csv,0.253,0.25480445766119575,0.25472708150272644,0.24362235231922788,0.08299794517747704,5000
cifar10,Ising,0.1,val0.895,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run9.csv,0.2614,0.25061196508808903,0.25947197856908455,0.2478176623565836,0.08210032874374386,5000
cifar10,Ising,0.1,val0.8,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run0.csv,0.4558,0.4600923324482628,0.45609138450842784,0.45274491983577814,0.06046545472872951,5000
cifar10,Ising,0.1,val0.8,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run1.csv,0.465,0.45875273350355616,0.46280447711875194,0.45662059437810126,0.05944182698267555,5000
cifar10,Ising,0.1,val0.8,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run2.csv,0.4612,0.4623318337227452,0.4630069346395234,0.4574295573297872,0.059859135625305634,5000
cifar10,Ising,0.1,val0.8,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run3.csv,0.4584,0.45738411713133564,0.45831587554978104,0.45542175559391884,0.0601603631269387,5000
cifar10,Ising,0.1,val0.8,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run4.csv,0.4548,0.45496152723843997,0.4537117796455525,0.44991801621204497,0.060581362182955664,5000
cifar10,Ising,0.1,val0.8,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run5.csv,0.4732,0.4710538606906159,0.47145330478645836,0.4678900705866317,0.05851234077980434,5000
cifar10,Ising,0.1,val0.8,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run6.csv,0.4534,0.45703856345394395,0.45238147576986065,0.44815307725854153,0.060696505103583806,5000
cifar10,Ising,0.1,val0.8,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run7.csv,0.454,0.4573120963588053,0.4544190419387689,0.45246537300189293,0.06070940556371475,5000
cifar10,Ising,0.1,val0.8,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run8.csv,0.4584,0.45690804417435366,0.45915555604033453,0.4561185814463835,0.060162680417087035,5000
cifar10,Ising,0.1,val0.8,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run9.csv,0.4572,0.45826047691663446,0.4598065047001322,0.45167817360675855,0.06024053769136628,5000
cifar10,Ising,0.1,val0.6,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run0.csv,0.5652,0.5651647220386673,0.5657692501452735,0.5637561013047264,0.04830769836767655,5000
cifar10,Ising,0.1,val0.6,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run1.csv,0.5728,0.5731833006179746,0.5716917837655108,0.5692919474638194,0.04745004086216324,5000
cifar10,Ising,0.1,val0.6,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run2.csv,0.5786,0.5798293204218545,0.5806381769005149,0.5758381658031054,0.04682846939339983,5000
cifar10,Ising,0.1,val0.6,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run3.csv,0.5746,0.5703481716314073,0.5746267712635305,0.5697315972670556,0.04725055488632661,5000
cifar10,Ising,0.1,val0.6,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run4.csv,0.5828,0.5811107581656765,0.5819064040652522,0.5794216548440827,0.04635728060504651,5000
cifar10,Ising,0.1,val0.6,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run5.csv,0.5804,0.5769119822614035,0.578512577612068,0.5755007346315621,0.04660453148009032,5000
cifar10,Ising,0.1,val0.6,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run6.csv,0.5734,0.5727074187417409,0.571970354134672,0.5683348254480863,0.047368061660597274,5000
cifar10,Ising,0.1,val0.6,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run7.csv,0.5802,0.5784374586499297,0.5812403007439941,0.5779782079547487,0.04664963459674288,5000
cifar10,Ising,0.1,val0.6,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run8.csv,0.5914,0.5898739877223719,0.5926338884106275,0.5884343096144677,0.04536836733968591,5000
cifar10,Ising,0.1,val0.6,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run9.csv,0.5688,0.5637997467993481,0.5694743443993675,0.5636825334334141,0.047896253983834215,5000
cifar100,Ising,0.1,val0.895,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run0.csv,0.0432,0.015804103477981012,0.04289176004245159,0.019041071238946175,0.009669125674960243,5000
cifar100,Ising,0.1,val0.895,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run1.csv,0.0414,0.01666829281765692,0.04172731941379881,0.01979088932765001,0.009682168537254674,5000
cifar100,Ising,0.1,val0.895,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run2.csv,0.034,0.0198383629808377,0.035456368003362715,0.014818353580102193,0.009753150155024738,5000
cifar100,Ising,0.1,val0.895,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run3.csv,0.0338,0.014322960213627767,0.03397876534721789,0.014389387546098944,0.009756737757410004,5000
cifar100,Ising,0.1,val0.895,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run4.csv,0.0392,0.01666730245638847,0.03931116815890361,0.018183802413870246,0.009707602981052908,5000
cifar100,Ising,0.1,val0.895,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run5.csv,0.0382,0.012065232089883455,0.03764191791606133,0.014644800795532889,0.009716254155541228,5000
cifar100,Ising,0.1,val0.895,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run6.csv,0.0388,0.016520046580356707,0.03753450612791994,0.014286913353865388,0.009711889679946599,5000
cifar100,Ising,0.1,val0.895,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run7.csv,0.0316,0.021679130080456473,0.03037082244163615,0.014483117050742275,0.009785462780476428,5000
cifar100,Ising,0.1,val0.895,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run8.csv,0.036,0.018294336034696143,0.03667367644429195,0.01698944428278639,0.009737587696051793,5000
cifar100,Ising,0.1,val0.895,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run9.csv,0.0366,0.01718827462698213,0.036226697625933446,0.016823296478803384,0.009733672859427505,5000
cifar100,Ising,0.1,val0.8,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run0.csv,0.1442,0.12953138006313958,0.1458420104991281,0.11545848811284537,0.008644978804324606,5000
cifar100,Ising,0.1,val0.8,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run1.csv,0.1504,0.13853708141225238,0.15275083472027456,0.128640523367331,0.008581607593294483,5000
cifar100,Ising,0.1,val0.8,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run2.csv,0.1522,0.1315441685444727,0.15342271307258853,0.1232461487760019,0.008562735340183009,5000
cifar100,Ising,0.1,val0.8,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run3.csv,0.1406,0.12849109492276262,0.13683235346717218,0.11274644276822071,0.008682493696662734,5000
cifar100,Ising,0.1,val0.8,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run4.csv,0.1358,0.12131730717531929,0.13901448268771155,0.10971648847827979,0.008729397976267522,5000
cifar100,Ising,0.1,val0.8,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run5.csv,0.1518,0.11963270926084363,0.14941237503025895,0.12248397973087209,0.008569560444008043,5000
cifar100,Ising,0.1,val0.8,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run6.csv,0.1462,0.13945906207034964,0.14684838161989983,0.12416993176475588,0.008625294817733232,5000
cifar100,Ising,0.1,val0.8,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run7.csv,0.1424,0.1402668992538109,0.1441163499252153,0.1172349575219219,0.008662070556418398,5000
cifar100,Ising,0.1,val0.8,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run8.csv,0.141,0.12749526444115603,0.14173984674200696,0.11400481946573413,0.008677523762813562,5000
cifar100,Ising,0.1,val0.8,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run9.csv,0.1436,0.13747399644476144,0.14613911981489813,0.12249912831238731,0.008650064311705084,5000
cifar100,Ising,0.1,val0.6,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run0.csv,0.231,0.21392678823461733,0.23492885956940823,0.20116734652742227,0.0077680762771032775,5000
cifar100,Ising,0.1,val0.6,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run1.csv,0.226,0.21068571219307958,0.22876417264028526,0.19938118269474134,0.007817610671097971,5000
cifar100,Ising,0.1,val0.6,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run2.csv,0.218,0.20329414899438125,0.2190064370700463,0.18829236573931765,0.007898089475245285,5000
cifar100,Ising,0.1,val0.6,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run3.csv,0.2486,0.22587333954336247,0.24309883180135375,0.21735259661473907,0.007590926391061879,5000
cifar100,Ising,0.1,val0.6,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run4.csv,0.2302,0.22127502666506818,0.23233460002924652,0.20521837024153203,0.007776535954756423,5000
cifar100,Ising,0.1,val0.6,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run5.csv,0.2268,0.21370571472825337,0.22259847334254051,0.19472360170984204,0.007811209511249976,5000
cifar100,Ising,0.1,val0.6,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run6.csv,0.2534,0.2295863031514343,0.2536198943485312,0.22497711628685824,0.007541362625015134,5000
cifar100,Ising,0.1,val0.6,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run7.csv,0.2572,0.2529420626355511,0.259205214370745,0.23508049123433,0.007502941805029909,5000
cifar100,Ising,0.1,val0.6,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run8.csv,0.2122,0.19450094569479115,0.21180804283414298,0.18623787702674235,0.007957768476294069,5000
cifar100,Ising,0.1,val0.6,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251015_134034\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run9.csv,0.2138,0.20463931701659024,0.21669108421294625,0.1877584564653741,0.007941116468144944,5000
cifar100,Ising,0.1,val0.1,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251030_015352\cifar100\LM_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run0.csv,0.4454,0.4333573888352149,0.44940123125632864,0.42598211787126594,0.005602112311511519,5000
cifar100,Ising,0.1,val0.1,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251030_015352\cifar100\LM_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run1.csv,0.648,0.6479347838780246,0.6483315081378896,0.6408990795256616,0.0035553286965783314,5000
cifar100,Ising,0.1,val0.1,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train1_ising70_ft0_do0.0_dc0.1_bdo_0.0_archived_20251030_015352\cifar100\LM_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run2.csv,0.7192,0.7196848380132834,0.7199717680842936,0.714619170948793,0.0028361396413325583,5000
